user_id,product_id,product_name,category,price,rating,quantity,purchased,timestamp
U0241,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,3,3,1,2024-05-09
U0241,P0068,Storage Boxes,Home & Kitchen,80.29,4,3,1,2024-12-19
U0241,P0008,Laptop Stand,Electronics,116.72,4,1,0,2024-12-02
U0241,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,2,0,2024-02-09
U0241,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,3,1,2024-10-22
U0241,P0140,Business Strategy Book - Variant 3,Books,14.32,2,2,0,2024-04-13
U0241,P0051,Winter Coat - Variant 2,Fashion,46.85,2,1,0,2024-10-24
U0241,P0070,Cutlery Set,Home & Kitchen,58.7,4,2,1,2024-09-23
U0241,P0142,Children's Storybook - Variant 2,Books,18.29,3,1,0,2024-07-12
U0241,P0063,Vacuum Cleaner - Variant 2,Home & Kitchen,87.82,4,2,0,2024-05-06
U0241,P0053,Air Fryer,Home & Kitchen,77.17,4,1,0,2024-11-03
U0242,P0088,Hair Dryer - Variant 2,Beauty,21.47,3,1,0,2024-07-31
U0242,P0069,Storage Boxes - Variant 2,Home & Kitchen,55.29,4,2,1,2024-06-08
U0242,P0055,Coffee Maker,Home & Kitchen,73.4,5,1,0,2024-06-09
U0242,P0009,Laptop Stand - Variant 2,Electronics,38.35,2,1,0,2024-03-10
U0242,P0062,Vacuum Cleaner,Home & Kitchen,44.0,3,1,1,2024-07-10
U0242,P0066,Table Lamp,Home & Kitchen,82.67,4,1,1,2024-10-25
U0242,P0070,Cutlery Set,Home & Kitchen,58.7,3,3,1,2024-04-02
U0242,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,1,1,2024-10-14
U0242,P0063,Vacuum Cleaner - Variant 2,Home & Kitchen,87.82,5,2,1,2024-02-27
U0242,P0057,Coffee Maker - Variant 3,Home & Kitchen,95.59,2,2,1,2024-11-01
U0242,P0058,Non-stick Pan,Home & Kitchen,28.34,4,2,0,2024-03-07
U0242,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,1,1,2024-12-14
U0242,P0052,Winter Coat - Variant 3,Fashion,39.04,4,3,0,2024-06-21
U0242,P0073,Wall Clock,Home & Kitchen,81.51,3,3,0,2024-05-31
U0242,P0046,Formal Shirt - Variant 3,Fashion,60.76,1,3,0,2024-12-08
U0242,P0057,Coffee Maker - Variant 3,Home & Kitchen,95.59,4,2,1,2024-10-04
U0242,P0066,Table Lamp,Home & Kitchen,82.67,5,1,1,2024-02-23
U0242,P0057,Coffee Maker - Variant 3,Home & Kitchen,95.59,2,1,0,2024-12-16
U0242,P0070,Cutlery Set,Home & Kitchen,58.7,4,2,0,2024-03-10
U0242,P0063,Vacuum Cleaner - Variant 2,Home & Kitchen,87.82,4,1,0,2024-04-15
U0242,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,2,3,1,2024-04-27
U0242,P0062,Vacuum Cleaner,Home & Kitchen,44.0,4,2,0,2024-01-08
U0242,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,5,3,1,2024-01-14
U0242,P0053,Air Fryer,Home & Kitchen,77.17,4,3,1,2024-07-16
U0242,P0135,Sci-Fi Novel,Books,37.03,2,1,0,2024-10-18
U0242,P0127,Self-Help Book,Books,13.13,3,3,0,2024-11-02
U0242,P0062,Vacuum Cleaner,Home & Kitchen,44.0,3,2,1,2024-12-11
U0242,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,3,2,1,2024-09-06
U0242,P0074,Wall Clock - Variant 2,Home & Kitchen,102.86,4,2,1,2024-10-22
U0242,P0061,Blender - Variant 2,Home & Kitchen,27.47,3,1,0,2024-11-04
U0242,P0068,Storage Boxes,Home & Kitchen,80.29,2,2,1,2024-10-03
U0243,P0009,Laptop Stand - Variant 2,Electronics,38.35,3,3,1,2024-04-10
U0243,P0101,Yoga Mat - Variant 2,Sports,24.96,5,1,0,2024-08-11
U0243,P0033,Leather Wallet,Fashion,50.27,3,3,1,2024-04-26
U0243,P0003,Bluetooth Speaker,Electronics,104.25,5,3,0,2024-02-04
U0243,P0021,Mechanical Keyboard - Variant 3,Electronics,87.99,4,2,1,2024-05-28
U0243,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,3,0,2024-11-17
U0243,P0051,Winter Coat - Variant 2,Fashion,46.85,3,1,0,2024-03-05
U0243,P0011,USB-C Hub,Electronics,143.0,3,3,0,2024-04-10
U0243,P0103,Dumbbell Set - Variant 2,Sports,24.27,5,2,0,2024-11-12
U0243,P0016,Gaming Mouse,Electronics,38.63,4,1,0,2024-11-14
U0243,P0018,Gaming Mouse - Variant 3,Electronics,81.58,4,2,0,2024-12-23
U0243,P0114,Tennis Racket,Sports,49.81,5,1,0,2024-08-01
U0243,P0010,Laptop Stand - Variant 3,Electronics,146.57,4,3,1,2024-12-27
U0243,P0018,Gaming Mouse - Variant 3,Electronics,81.58,2,1,0,2024-11-12
U0243,P0108,Water Bottle,Sports,48.44,4,1,1,2024-12-11
U0243,P0109,Water Bottle - Variant 2,Sports,45.64,5,3,1,2024-01-14
U0244,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,5,1,1,2024-11-25
U0244,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,3,0,2024-01-23
U0244,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,3,2,1,2024-01-28
U0244,P0097,Body Lotion,Beauty,42.54,5,1,1,2024-09-21
U0244,P0037,Sunglasses - Variant 2,Fashion,47.01,3,3,1,2024-03-18
U0244,P0078,Sunscreen SPF50,Beauty,33.33,4,2,0,2024-02-04
U0244,P0028,Running Shoes - Variant 2,Fashion,21.88,3,1,1,2024-05-21
U0244,P0088,Hair Dryer - Variant 2,Beauty,21.47,5,3,1,2024-07-24
U0244,P0037,Sunglasses - Variant 2,Fashion,47.01,3,3,0,2024-09-11
U0244,P0110,Water Bottle - Variant 3,Sports,57.47,4,2,0,2024-06-08
U0244,P0116,Tennis Racket - Variant 3,Sports,21.7,3,1,0,2024-03-18
U0244,P0033,Leather Wallet,Fashion,50.27,3,1,1,2024-04-27
U0244,P0051,Winter Coat - Variant 2,Fashion,46.85,5,3,1,2024-12-22
U0244,P0117,Fitness Tracker,Sports,72.86,3,1,1,2024-09-16
U0244,P0048,Sneakers - Variant 2,Fashion,58.93,4,3,1,2024-02-12
U0244,P0094,Beard Trimmer,Beauty,35.73,3,1,1,2024-05-08
U0244,P0106,Cycling Helmet,Sports,67.06,3,2,0,2024-06-05
U0244,P0082,Lipstick,Beauty,12.97,4,3,1,2024-12-16
U0244,P0085,Perfume,Beauty,30.06,4,1,1,2024-09-22
U0244,P0006,Smartwatch,Electronics,88.35,3,1,1,2024-05-03
U0244,P0030,Denim Jacket - Variant 2,Fashion,74.76,4,1,1,2024-12-10
U0244,P0115,Tennis Racket - Variant 2,Sports,41.02,3,3,0,2024-12-13
U0244,P0086,Perfume - Variant 2,Beauty,33.4,4,3,1,2024-10-27
U0244,P0038,Wrist Watch,Fashion,65.06,4,2,1,2024-03-11
U0244,P0053,Air Fryer,Home & Kitchen,77.17,4,2,0,2024-08-19
U0245,P0007,Smartwatch - Variant 2,Electronics,74.04,3,1,1,2024-11-25
U0245,P0148,History Book - Variant 3,Books,20.33,5,2,0,2024-08-14
U0245,P0015,Power Bank - Variant 2,Electronics,95.82,4,1,1,2024-07-17
U0245,P0034,Leather Wallet - Variant 2,Fashion,29.12,3,1,1,2024-09-04
U0245,P0030,Denim Jacket - Variant 2,Fashion,74.76,2,2,1,2024-10-14
U0245,P0089,Hair Dryer - Variant 3,Beauty,27.59,4,2,1,2024-12-18
U0245,P0091,Face Mask Set - Variant 2,Beauty,47.83,2,3,1,2024-03-14
U0245,P0114,Tennis Racket,Sports,49.81,1,2,0,2024-01-22
U0245,P0002,Wireless Earbuds - Variant 2,Electronics,56.91,4,3,0,2024-07-16
U0245,P0108,Water Bottle,Sports,48.44,3,3,0,2024-03-16
U0245,P0058,Non-stick Pan,Home & Kitchen,28.34,1,3,0,2024-03-05
U0245,P0014,Power Bank,Electronics,70.68,5,1,1,2024-07-23
U0245,P0006,Smartwatch,Electronics,88.35,5,1,1,2024-04-06
U0245,P0095,Beard Trimmer - Variant 2,Beauty,23.23,3,2,0,2024-09-09
U0245,P0062,Vacuum Cleaner,Home & Kitchen,44.0,4,3,0,2024-03-26
U0245,P0115,Tennis Racket - Variant 2,Sports,41.02,3,2,0,2024-04-26
U0245,P0091,Face Mask Set - Variant 2,Beauty,47.83,3,2,1,2024-03-10
U0245,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,2,3,0,2024-05-01
U0245,P0080,Shampoo,Beauty,13.54,4,3,0,2024-04-15
U0245,P0074,Wall Clock - Variant 2,Home & Kitchen,102.86,1,1,0,2024-04-20
U0245,P0090,Face Mask Set,Beauty,19.72,4,3,0,2024-10-14
U0245,P0135,Sci-Fi Novel,Books,37.03,1,1,1,2024-09-17
U0245,P0083,Lipstick - Variant 2,Beauty,16.1,1,2,0,2024-03-03
U0245,P0113,Football - Variant 3,Sports,36.42,4,2,1,2024-02-21
U0245,P0097,Body Lotion,Beauty,42.54,2,1,0,2024-05-28
U0245,P0053,Air Fryer,Home & Kitchen,77.17,2,2,0,2024-05-21
U0245,P0087,Hair Dryer,Beauty,46.49,2,3,1,2024-08-06
U0245,P0008,Laptop Stand,Electronics,116.72,4,3,0,2024-02-04
U0245,P0084,Lipstick - Variant 3,Beauty,13.19,4,2,1,2024-11-03
U0245,P0076,Face Moisturizer,Beauty,48.93,3,2,0,2024-02-12
U0245,P0010,Laptop Stand - Variant 3,Electronics,146.57,3,1,1,2024-04-03
U0245,P0016,Gaming Mouse,Electronics,38.63,2,1,1,2024-02-29
U0245,P0021,Mechanical Keyboard - Variant 3,Electronics,87.99,3,1,0,2024-12-05
U0245,P0078,Sunscreen SPF50,Beauty,33.33,3,3,0,2024-04-22
U0245,P0088,Hair Dryer - Variant 2,Beauty,21.47,4,2,0,2024-09-27
U0245,P0112,Football - Variant 2,Sports,71.75,1,1,0,2024-05-10
U0246,P0065,Bed Sheets Set - Variant 2,Home & Kitchen,33.33,5,3,0,2024-10-30
U0246,P0008,Laptop Stand,Electronics,116.72,2,2,1,2024-01-28
U0246,P0069,Storage Boxes - Variant 2,Home & Kitchen,55.29,4,3,1,2024-01-25
U0246,P0053,Air Fryer,Home & Kitchen,77.17,5,2,1,2024-07-14
U0246,P0055,Coffee Maker,Home & Kitchen,73.4,3,2,1,2024-09-22
U0246,P0118,Fitness Tracker - Variant 2,Sports,32.35,2,3,0,2024-06-06
U0246,P0053,Air Fryer,Home & Kitchen,77.17,5,1,1,2024-11-16
U0246,P0060,Blender,Home & Kitchen,43.99,2,1,1,2024-02-05
U0246,P0073,Wall Clock,Home & Kitchen,81.51,5,2,1,2024-10-26
U0246,P0055,Coffee Maker,Home & Kitchen,73.4,3,1,1,2024-10-25
U0246,P0057,Coffee Maker - Variant 3,Home & Kitchen,95.59,4,3,1,2024-01-29
U0246,P0058,Non-stick Pan,Home & Kitchen,28.34,4,2,0,2024-03-09
U0246,P0056,Coffee Maker - Variant 2,Home & Kitchen,39.05,3,2,1,2024-12-19
U0246,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,4,3,1,2024-06-20
U0246,P0075,Wall Clock - Variant 3,Home & Kitchen,67.37,1,2,1,2024-08-08
U0246,P0073,Wall Clock,Home & Kitchen,81.51,4,1,1,2024-11-26
U0246,P0072,Cutlery Set - Variant 3,Home & Kitchen,83.94,3,3,1,2024-05-08
U0246,P0055,Coffee Maker,Home & Kitchen,73.4,2,2,1,2024-11-07
U0246,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,4,1,1,2024-01-19
U0246,P0070,Cutlery Set,Home & Kitchen,58.7,4,2,1,2024-06-13
U0246,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,3,1,1,2024-07-19
U0246,P0056,Coffee Maker - Variant 2,Home & Kitchen,39.05,4,1,1,2024-01-01
U0246,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,4,3,0,2024-09-06
U0246,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,2,1,2024-10-05
U0246,P0053,Air Fryer,Home & Kitchen,77.17,2,3,1,2024-01-25
U0246,P0060,Blender,Home & Kitchen,43.99,5,1,1,2024-09-10
U0246,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,3,3,1,2024-02-27
U0246,P0061,Blender - Variant 2,Home & Kitchen,27.47,3,1,1,2024-01-13
U0246,P0069,Storage Boxes - Variant 2,Home & Kitchen,55.29,4,1,0,2024-04-13
U0246,P0064,Bed Sheets Set,Home & Kitchen,92.94,4,3,1,2024-04-14
U0246,P0065,Bed Sheets Set - Variant 2,Home & Kitchen,33.33,2,2,1,2024-12-18
U0246,P0070,Cutlery Set,Home & Kitchen,58.7,3,1,1,2024-02-19
U0247,P0104,Resistance Bands,Sports,54.92,4,1,1,2024-01-07
U0247,P0113,Football - Variant 3,Sports,36.42,2,2,1,2024-08-04
U0247,P0075,Wall Clock - Variant 3,Home & Kitchen,67.37,1,2,1,2024-01-16
U0247,P0121,Skipping Rope - Variant 2,Sports,74.87,3,3,1,2024-12-01
U0247,P0118,Fitness Tracker - Variant 2,Sports,32.35,3,1,1,2024-11-08
U0247,P0042,Backpack - Variant 2,Fashion,23.08,2,2,1,2024-07-25
U0247,P0010,Laptop Stand - Variant 3,Electronics,146.57,3,2,0,2024-01-09
U0247,P0110,Water Bottle - Variant 3,Sports,57.47,3,1,0,2024-02-16
U0247,P0123,Gym Bag - Variant 2,Sports,46.65,4,2,1,2024-07-28
U0247,P0039,Wrist Watch - Variant 2,Fashion,41.73,5,2,1,2024-09-04
U0247,P0043,Backpack - Variant 3,Fashion,77.01,5,1,0,2024-08-12
U0247,P0041,Backpack,Fashion,58.75,2,3,1,2024-10-22
U0247,P0114,Tennis Racket,Sports,49.81,3,2,1,2024-01-07
U0247,P0017,Gaming Mouse - Variant 2,Electronics,95.82,1,3,0,2024-12-02
U0247,P0036,Sunglasses,Fashion,32.53,5,2,0,2024-09-18
U0247,P0100,Yoga Mat,Sports,36.49,4,3,1,2024-04-05
U0247,P0036,Sunglasses,Fashion,32.53,4,2,1,2024-06-19
U0247,P0109,Water Bottle - Variant 2,Sports,45.64,4,3,0,2024-02-20
U0247,P0121,Skipping Rope - Variant 2,Sports,74.87,3,3,1,2024-04-20
U0247,P0061,Blender - Variant 2,Home & Kitchen,27.47,3,2,0,2024-02-15
U0247,P0112,Football - Variant 2,Sports,71.75,4,2,1,2024-11-06
U0247,P0035,Leather Wallet - Variant 3,Fashion,53.93,5,2,1,2024-03-21
U0247,P0103,Dumbbell Set - Variant 2,Sports,24.27,3,1,1,2024-10-02
U0247,P0038,Wrist Watch,Fashion,65.06,3,2,1,2024-05-12
U0247,P0034,Leather Wallet - Variant 2,Fashion,29.12,5,1,1,2024-10-19
U0247,P0033,Leather Wallet,Fashion,50.27,4,1,1,2024-06-18
U0247,P0047,Sneakers,Fashion,42.71,5,1,1,2024-11-05
U0247,P0028,Running Shoes - Variant 2,Fashion,21.88,1,2,1,2024-09-01
U0247,P0067,Table Lamp - Variant 2,Home & Kitchen,105.23,2,3,1,2024-11-25
U0247,P0114,Tennis Racket,Sports,49.81,5,2,1,2024-04-23
U0247,P0051,Winter Coat - Variant 2,Fashion,46.85,3,3,1,2024-01-04
U0247,P0139,Business Strategy Book - Variant 2,Books,18.14,3,2,1,2024-09-05
U0247,P0110,Water Bottle - Variant 3,Sports,57.47,5,3,1,2024-06-26
U0247,P0120,Skipping Rope,Sports,26.44,5,1,1,2024-09-19
U0247,P0101,Yoga Mat - Variant 2,Sports,24.96,3,2,1,2024-07-23
U0247,P0110,Water Bottle - Variant 3,Sports,57.47,4,3,1,2024-11-06
U0247,P0115,Tennis Racket - Variant 2,Sports,41.02,4,2,0,2024-06-25
U0247,P0106,Cycling Helmet,Sports,67.06,4,1,1,2024-10-21
U0248,P0007,Smartwatch - Variant 2,Electronics,74.04,3,2,0,2024-12-26
U0248,P0017,Gaming Mouse - Variant 2,Electronics,95.82,3,3,0,2024-10-04
U0248,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,3,2,0,2024-09-11
U0248,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,3,2,1,2024-02-15
U0248,P0035,Leather Wallet - Variant 3,Fashion,53.93,4,3,0,2024-03-29
U0248,P0061,Blender - Variant 2,Home & Kitchen,27.47,4,3,0,2024-08-13
U0248,P0070,Cutlery Set,Home & Kitchen,58.7,3,1,1,2024-07-12
U0248,P0060,Blender,Home & Kitchen,43.99,2,1,0,2024-07-17
U0248,P0058,Non-stick Pan,Home & Kitchen,28.34,3,3,1,2024-09-30
U0248,P0068,Storage Boxes,Home & Kitchen,80.29,4,2,1,2024-05-11
U0248,P0099,Body Lotion - Variant 3,Beauty,45.92,4,1,0,2024-09-25
U0248,P0063,Vacuum Cleaner - Variant 2,Home & Kitchen,87.82,3,2,1,2024-10-17
U0248,P0147,History Book - Variant 2,Books,35.8,2,3,1,2024-12-05
U0248,P0072,Cutlery Set - Variant 3,Home & Kitchen,83.94,3,3,0,2024-02-16
U0248,P0038,Wrist Watch,Fashion,65.06,3,2,1,2024-08-12
U0248,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,1,1,2024-07-31
U0248,P0003,Bluetooth Speaker,Electronics,104.25,3,3,0,2024-08-11
U0248,P0074,Wall Clock - Variant 2,Home & Kitchen,102.86,4,1,1,2024-01-28
U0248,P0030,Denim Jacket - Variant 2,Fashion,74.76,4,1,0,2024-07-25
U0248,P0039,Wrist Watch - Variant 2,Fashion,41.73,2,1,1,2024-05-10
U0248,P0061,Blender - Variant 2,Home & Kitchen,27.47,3,3,0,2024-09-02
U0248,P0129,Self-Help Book - Variant 3,Books,37.09,5,3,1,2024-09-28
U0248,P0050,Winter Coat,Fashion,42.63,3,1,1,2024-08-20
U0248,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,4,2,1,2024-11-18
U0249,P0035,Leather Wallet - Variant 3,Fashion,53.93,3,3,0,2024-07-17
U0249,P0092,Nail Polish Kit,Beauty,23.01,3,3,1,2024-08-26
U0249,P0001,Wireless Earbuds,Electronics,126.81,5,2,1,2024-02-14
U0249,P0010,Laptop Stand - Variant 3,Electronics,146.57,3,2,1,2024-07-28
U0249,P0015,Power Bank - Variant 2,Electronics,95.82,4,1,0,2024-02-21
U0249,P0025,Tablet - Variant 2,Electronics,41.3,5,3,1,2024-07-30
U0249,P0010,Laptop Stand - Variant 3,Electronics,146.57,4,1,1,2024-11-23
U0249,P0105,Resistance Bands - Variant 2,Sports,18.03,2,2,0,2024-08-06
U0249,P0020,Mechanical Keyboard - Variant 2,Electronics,77.77,3,1,1,2024-07-11
U0249,P0021,Mechanical Keyboard - Variant 3,Electronics,87.99,3,1,1,2024-01-16
U0249,P0012,USB-C Hub - Variant 2,Electronics,36.09,3,3,0,2024-10-03
U0249,P0017,Gaming Mouse - Variant 2,Electronics,95.82,5,1,1,2024-12-07
U0249,P0001,Wireless Earbuds,Electronics,126.81,2,3,0,2024-03-14
U0249,P0036,Sunglasses,Fashion,32.53,2,2,0,2024-11-14
U0249,P0001,Wireless Earbuds,Electronics,126.81,3,1,1,2024-06-03
U0249,P0021,Mechanical Keyboard - Variant 3,Electronics,87.99,1,2,0,2024-07-07
U0249,P0024,Tablet,Electronics,103.54,4,1,1,2024-01-09
U0249,P0006,Smartwatch,Electronics,88.35,2,3,0,2024-11-01
U0249,P0025,Tablet - Variant 2,Electronics,41.3,5,3,1,2024-05-28
U0249,P0024,Tablet,Electronics,103.54,3,2,1,2024-04-24
U0249,P0017,Gaming Mouse - Variant 2,Electronics,95.82,4,1,1,2024-06-22
U0249,P0003,Bluetooth Speaker,Electronics,104.25,5,3,0,2024-11-30
U0250,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,3,1,1,2024-05-07
U0250,P0145,Poetry Collection - Variant 3,Books,15.46,3,1,1,2024-05-01
U0250,P0132,Cookbook - Variant 3,Books,19.54,4,2,0,2024-05-21
U0250,P0056,Coffee Maker - Variant 2,Home & Kitchen,39.05,2,2,1,2024-07-16
U0250,P0131,Cookbook - Variant 2,Books,11.3,4,1,1,2024-03-24
U0250,P0143,Poetry Collection,Books,9.47,5,1,0,2024-11-22
U0250,P0067,Table Lamp - Variant 2,Home & Kitchen,105.23,4,2,1,2024-07-14
U0250,P0064,Bed Sheets Set,Home & Kitchen,92.94,5,3,1,2024-03-17
U0250,P0072,Cutlery Set - Variant 3,Home & Kitchen,83.94,2,1,1,2024-11-19
U0250,P0053,Air Fryer,Home & Kitchen,77.17,3,2,0,2024-06-23
U0250,P0110,Water Bottle - Variant 3,Sports,57.47,2,1,0,2024-03-11
U0250,P0007,Smartwatch - Variant 2,Electronics,74.04,2,3,1,2024-02-10
U0250,P0105,Resistance Bands - Variant 2,Sports,18.03,2,2,1,2024-09-30
U0250,P0147,History Book - Variant 2,Books,35.8,4,1,1,2024-06-29
U0250,P0056,Coffee Maker - Variant 2,Home & Kitchen,39.05,3,2,1,2024-09-22
U0251,P0095,Beard Trimmer - Variant 2,Beauty,23.23,4,1,1,2024-07-16
U0251,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,5,2,1,2024-05-08
U0251,P0085,Perfume,Beauty,30.06,4,2,1,2024-09-04
U0251,P0040,Wrist Watch - Variant 3,Fashion,55.58,5,2,1,2024-02-05
U0251,P0052,Winter Coat - Variant 3,Fashion,39.04,4,1,1,2024-09-28
U0251,P0030,Denim Jacket - Variant 2,Fashion,74.76,4,1,1,2024-05-30
U0251,P0098,Body Lotion - Variant 2,Beauty,19.09,4,3,1,2024-05-25
U0251,P0052,Winter Coat - Variant 3,Fashion,39.04,5,2,1,2024-05-16
U0251,P0043,Backpack - Variant 3,Fashion,77.01,4,2,1,2024-11-25
U0251,P0099,Body Lotion - Variant 3,Beauty,45.92,4,2,1,2024-06-30
U0251,P0032,Cotton T-Shirt - Variant 2,Fashion,36.35,4,2,0,2024-02-24
U0251,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,3,1,2024-11-29
U0251,P0033,Leather Wallet,Fashion,50.27,5,3,0,2024-10-01
U0251,P0052,Winter Coat - Variant 3,Fashion,39.04,4,1,1,2024-07-30
U0251,P0036,Sunglasses,Fashion,32.53,3,3,1,2024-12-13
U0251,P0078,Sunscreen SPF50,Beauty,33.33,3,3,1,2024-09-14
U0251,P0034,Leather Wallet - Variant 2,Fashion,29.12,4,1,1,2024-12-29
U0251,P0080,Shampoo,Beauty,13.54,3,1,1,2024-10-14
U0251,P0076,Face Moisturizer,Beauty,48.93,3,2,0,2024-10-25
U0251,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,3,2,1,2024-08-22
U0251,P0039,Wrist Watch - Variant 2,Fashion,41.73,3,2,1,2024-03-06
U0251,P0047,Sneakers,Fashion,42.71,4,3,1,2024-01-03
U0251,P0031,Cotton T-Shirt,Fashion,22.06,4,1,1,2024-10-14
U0251,P0035,Leather Wallet - Variant 3,Fashion,53.93,2,3,1,2024-10-14
U0251,P0097,Body Lotion,Beauty,42.54,4,2,1,2024-08-24
U0251,P0071,Cutlery Set - Variant 2,Home & Kitchen,84.19,3,3,0,2024-10-02
U0251,P0027,Running Shoes,Fashion,50.96,4,3,1,2024-01-01
U0251,P0052,Winter Coat - Variant 3,Fashion,39.04,5,2,0,2024-02-17
U0251,P0101,Yoga Mat - Variant 2,Sports,24.96,2,2,0,2024-08-26
U0251,P0043,Backpack - Variant 3,Fashion,77.01,3,1,1,2024-06-03
U0251,P0093,Nail Polish Kit - Variant 2,Beauty,18.13,3,1,1,2024-06-21
U0251,P0042,Backpack - Variant 2,Fashion,23.08,4,3,0,2024-09-12
U0251,P0104,Resistance Bands,Sports,54.92,1,2,1,2024-09-07
U0251,P0045,Formal Shirt - Variant 2,Fashion,80.51,1,3,1,2024-04-15
U0252,P0087,Hair Dryer,Beauty,46.49,3,3,1,2024-03-14
U0252,P0011,USB-C Hub,Electronics,143.0,2,3,0,2024-05-19
U0252,P0079,Sunscreen SPF50 - Variant 2,Beauty,41.3,4,3,1,2024-12-27
U0252,P0076,Face Moisturizer,Beauty,48.93,5,1,1,2024-07-19
U0252,P0054,Air Fryer - Variant 2,Home & Kitchen,109.53,1,3,0,2024-05-10
U0252,P0081,Shampoo - Variant 2,Beauty,39.01,4,1,1,2024-01-24
U0252,P0051,Winter Coat - Variant 2,Fashion,46.85,3,1,0,2024-03-21
U0252,P0078,Sunscreen SPF50,Beauty,33.33,3,2,1,2024-09-27
U0252,P0077,Face Moisturizer - Variant 2,Beauty,44.26,3,1,0,2024-12-25
U0252,P0135,Sci-Fi Novel,Books,37.03,4,1,0,2024-07-24
U0252,P0078,Sunscreen SPF50,Beauty,33.33,4,1,1,2024-09-20
U0252,P0090,Face Mask Set,Beauty,19.72,2,3,0,2024-07-25
U0252,P0059,Non-stick Pan - Variant 2,Home & Kitchen,63.2,4,3,0,2024-10-14
U0252,P0082,Lipstick,Beauty,12.97,5,1,1,2024-10-31
U0252,P0091,Face Mask Set - Variant 2,Beauty,47.83,2,2,1,2024-01-10
U0252,P0095,Beard Trimmer - Variant 2,Beauty,23.23,3,3,0,2024-05-10
U0252,P0130,Cookbook,Books,25.89,3,2,1,2024-03-23
U0252,P0078,Sunscreen SPF50,Beauty,33.33,4,2,0,2024-03-01
U0252,P0110,Water Bottle - Variant 3,Sports,57.47,2,3,0,2024-09-22
U0252,P0123,Gym Bag - Variant 2,Sports,46.65,2,3,1,2024-12-11
U0252,P0094,Beard Trimmer,Beauty,35.73,4,1,1,2024-04-27
U0252,P0080,Shampoo,Beauty,13.54,3,1,0,2024-11-02
U0252,P0093,Nail Polish Kit - Variant 2,Beauty,18.13,4,1,1,2024-04-28
U0252,P0092,Nail Polish Kit,Beauty,23.01,4,2,1,2024-11-02
U0252,P0130,Cookbook,Books,25.89,4,1,0,2024-03-16
U0253,P0116,Tennis Racket - Variant 3,Sports,21.7,4,1,1,2024-12-24
U0253,P0104,Resistance Bands,Sports,54.92,2,3,1,2024-09-21
U0253,P0137,Sci-Fi Novel - Variant 3,Books,32.27,3,3,0,2024-04-25
U0253,P0111,Football,Sports,37.24,4,2,1,2024-04-28
U0253,P0103,Dumbbell Set - Variant 2,Sports,24.27,4,3,1,2024-12-26
U0253,P0090,Face Mask Set,Beauty,19.72,3,2,1,2024-06-20
U0253,P0094,Beard Trimmer,Beauty,35.73,3,1,1,2024-04-12
U0253,P0102,Dumbbell Set,Sports,36.13,4,2,1,2024-04-08
U0253,P0149,Programming Guide,Books,35.7,2,3,0,2024-03-06
U0253,P0105,Resistance Bands - Variant 2,Sports,18.03,4,3,0,2024-03-05
U0253,P0104,Resistance Bands,Sports,54.92,5,3,0,2024-07-02
U0253,P0119,Fitness Tracker - Variant 3,Sports,46.34,3,3,1,2024-01-27
U0253,P0114,Tennis Racket,Sports,49.81,5,2,1,2024-03-02
U0253,P0042,Backpack - Variant 2,Fashion,23.08,1,1,0,2024-03-26
U0253,P0021,Mechanical Keyboard - Variant 3,Electronics,87.99,2,1,1,2024-08-01
U0253,P0090,Face Mask Set,Beauty,19.72,4,2,1,2024-11-05
U0253,P0094,Beard Trimmer,Beauty,35.73,3,1,0,2024-04-08
U0253,P0113,Football - Variant 3,Sports,36.42,5,3,1,2024-06-21
U0253,P0012,USB-C Hub - Variant 2,Electronics,36.09,3,2,0,2024-12-13
U0253,P0105,Resistance Bands - Variant 2,Sports,18.03,2,2,1,2024-07-09
U0253,P0122,Gym Bag,Sports,52.75,3,2,0,2024-01-10
